nconst,primaryName,First Name,Last Name,birthYear,deathYear,primaryProfession,knownForTitles,"Asian,GreaterEastAsian,EastAsian","Asian,GreaterEastAsian,Japanese","Asian,IndianSubContinent","GreaterAfrican,Africans","GreaterAfrican,Muslim","GreaterEuropean,British","GreaterEuropean,EastEuropean","GreaterEuropean,Jewish","GreaterEuropean,WestEuropean,French","GreaterEuropean,WestEuropean,Germanic","GreaterEuropean,WestEuropean,Hispanic","GreaterEuropean,WestEuropean,Italian","GreaterEuropean,WestEuropean,Nordic",race
nm0000514,Michael Madsen,Michael,Madsen,1957,\N,"actor,producer,writer","tt0105236,tt3460252,tt0266697,tt0114508",0.0043438664,0.0041036555,0.0005447535,0.0016695509,0.0018323617,0.17388001,0.005365673,0.07054053,0.0026798537,0.07377769,0.0042806747,0.0107629495,0.6462184,"GreaterEuropean,WestEuropean,Nordic"
nm4879999,Taylor Bottles,Taylor,Bottles,\N,\N,actor,"tt3603702,tt4300056,tt3969208,tt4085238",0.006838959,0.001495577,0.014795003,0.031480625,0.012063506,0.72012025,0.009567226,0.07375282,0.0364348,0.012084993,0.04336779,0.0084682545,0.02953015,"GreaterEuropean,British"
nm0301959,Johnny Galecki,Johnny,Galecki,1975,\N,"actor,producer,soundtrack","tt0097958,tt0120241,tt0898266,tt0094540",0.006090803,0.0061702947,0.024396665,0.045716982,0.003088979,0.17199712,0.01028612,0.12599109,0.022777328,0.113931224,0.057043582,0.3855427,0.026967071,"GreaterEuropean,WestEuropean,Italian"
nm1229940,Katrina Kaif,Katrina,Kaif,1984,\N,actress,"tt1833673,tt2016894,tt1562872,tt2176013",0.023781307,0.007498793,0.069585964,0.005398644,0.09554288,0.012960687,0.7182832,0.027664838,0.015048411,0.0031645098,0.014432637,0.004329043,0.0023091366,"GreaterEuropean,EastEuropean"
nm0004726,Lance Bass,Lance,Bass,1979,\N,"actor,producer,soundtrack","tt0279286,tt0942385,tt0196229,tt0257516",0.010705742,0.0047666845,0.0060335146,0.0051970296,0.007084676,0.6451385,0.0013670307,0.195398,0.093112424,0.0017447858,0.004265547,0.022205168,0.002980896,"GreaterEuropean,British"
nm0000495,Téa Leoni,Téa,Leoni,1966,\N,"actress,producer,soundtrack","tt0120647,tt0371246,tt0218967,tt0163025",0.05749628,0.002089794,0.1629866,0.037316725,0.017476583,0.047902226,0.007927298,0.04629728,0.016728671,0.0012926797,0.045459725,0.55421394,0.0028121532,"GreaterEuropean,WestEuropean,Italian"
nm7466383,Ashley Parchment,Ashley,Parchment,\N,\N,"actress,location_management",tt7798604,0.0015027111,0.0024220375,0.0065833475,0.0016455136,0.0022856893,0.87005424,0.0029994564,0.06343615,0.025954518,0.0009593025,0.00619504,0.01204286,0.003919211,"GreaterEuropean,British"
nm0167850,Bill Cobbs,Bill,Cobbs,1934,\N,"actor,producer,music_department","tt0105121,tt1623205,tt0106697,tt0117887",0.0041754297,0.0059025045,0.001223165,0.0020729976,0.0010807825,0.8968812,0.0013506111,0.056149244,0.0060877213,0.0010791022,0.015188819,0.0060677566,0.0027406102,"GreaterEuropean,British"
nm0098709,Juan Diego Botto,Juan,Diego Botto,1975,\N,"actor,director,writer","tt6334354,tt0103594,tt12306964,tt0115850",0.00028711013,0.0070043206,0.0011174075,0.044727605,0.0013516105,0.09480467,0.0023973228,0.011828881,0.04408441,0.0007372934,0.6335234,0.15756348,0.0005724987,"GreaterEuropean,WestEuropean,Hispanic"
nm0027276,Paul Anderson,Paul,Anderson,\N,\N,"actor,writer","tt0113970,tt4730224,tt3152098,tt1389099",0.001716797,0.0017265697,0.0021613194,0.0011420972,0.0001886431,0.78069806,0.006058273,0.012247265,0.085320294,0.011673401,0.0014974698,0.010422946,0.085146874,"GreaterEuropean,British"
nm4148126,Samira Wiley,Samira,Wiley,1987,\N,"actress,producer,soundtrack","tt5834204,tt2372162,tt1366344,tt5493660",0.016249122,0.005985191,0.029795926,0.043496665,0.017327499,0.7353424,0.0045623733,0.03766267,0.039284945,0.0060514472,0.03539393,0.020689424,0.008158366,"GreaterEuropean,British"
nm0325221,Iddo Goldberg,Iddo,Goldberg,1975,\N,"actor,producer,director","tt2442560,tt6156584,tt2963254,tt1730768",0.00045189782,0.00056369917,0.00038917098,0.007597659,0.0060092025,0.030050471,0.008575919,0.902837,0.001075792,0.0038222033,0.0007817788,0.0013245246,0.036520645,"GreaterEuropean,Jewish"
nm0330913,Christopher Gorham,Christopher,Gorham,1974,\N,"actor,director,writer","tt1495708,tt6487482,tt0805669,tt13833978",0.00063595443,0.00013527021,0.0071245464,0.0008730184,0.00018492932,0.96449226,0.00066478405,0.015221436,0.0049197096,0.0012713401,0.0020423254,0.0012678923,0.0011664714,"GreaterEuropean,British"
nm0001806,John Turturro,John,Turturro,1957,\N,"actor,writer,producer","tt0190590,tt2258345,tt0110932,tt0101410",0.006544589,0.0070546777,0.0019010572,0.0071814493,0.002550317,0.22558601,0.00076228054,0.035969704,0.034973055,0.0008919998,0.16069648,0.51524824,0.00064005697,"GreaterEuropean,WestEuropean,Italian"
nm3331148,Madi Goff,Madi,Goff,\N,\N,"actress,writer,producer","tt14622140,tt22175726,tt23463794,tt0758745",0.007897003,0.0119155245,0.011055423,0.0253604,0.08463922,0.043759458,0.17880124,0.36735913,0.026183723,0.15661581,0.040884648,0.02566893,0.01985953,"GreaterEuropean,Jewish"
nm0466794,Jonathan Korty,Jonathan,Korty,\N,\N,actor,"tt0482499,tt2133367,tt0114252",0.012872765,0.0029395167,0.22235928,0.007176155,0.01819111,0.25396392,0.08456605,0.34468135,0.014751075,0.009013435,0.01901039,0.008252399,0.0022224914,"GreaterEuropean,Jewish"
nm0192377,Liam Cunningham,Liam,Cunningham,1961,\N,"actor,director,producer","tt0460989,tt0944947,tt0800320,tt0986233",0.00072814507,0.000114900344,0.001238039,0.00035439455,0.0013622371,0.96719176,0.00024005344,0.0106332265,0.0061603836,7.766587e-05,0.004362781,0.0073942128,0.00014207065,"GreaterEuropean,British"
nm1091782,Ye Liu,Ye,Liu,1978,\N,actor,"tt14799356,tt0292066,tt0473444,tt1919137",0.9966941,0.0013500499,6.271002e-06,4.9977148e-06,1.8320534e-05,0.00085363333,0.0003179499,0.00047104812,0.00016751283,2.262284e-05,6.2012565e-05,2.0971609e-05,1.0454785e-05,"Asian,GreaterEastAsian,EastAsian"
nm0285913,Trent Ford,Trent,Ford,1979,\N,"actor,art_director","tt0279600,tt0399201,tt0280707,tt0319524",0.008662238,0.004339043,0.013874838,0.038007677,0.003127502,0.46556422,0.008727795,0.090392575,0.0585559,0.0045626904,0.016244868,0.020695245,0.26724538,"GreaterEuropean,British"
nm0714147,Elizabeth Reaser,Elizabeth,Reaser,1975,\N,actress,"tt1099212,tt0356680,tt1625346,tt4361050",0.0036158834,0.0036581578,0.0067309197,0.002740092,0.0009314429,0.83466387,0.0018346203,0.033922285,0.07970812,0.018022606,0.0068903947,0.0050047124,0.0022768117,"GreaterEuropean,British"
nm0001155,Patrick Duffy,Patrick,Duffy,1949,\N,"actor,director,producer","tt0101205,tt0182576,tt1414382,tt0077000",0.007394784,0.0018686318,0.010756711,0.004558215,0.00045232254,0.92085105,0.0013328764,0.0043719294,0.03177418,0.00919921,0.0036168676,0.0024698246,0.0013533839,"GreaterEuropean,British"
nm0001574,Michael O'Keefe,Michael,O'Keefe,1955,\N,"actor,director,soundtrack","tt0079239,tt0080487,tt0237572,tt0465538",0.008212257,0.001882805,0.001180781,0.0019923754,0.00043964633,0.92549896,0.00088368845,0.017485864,0.0090591535,0.005130175,0.017497573,0.007997134,0.0027395436,"GreaterEuropean,British"
nm0103208,Doug Bradley,Doug,Bradley,1954,\N,"actor,make_up_department,director","tt0093177,tt0104409,tt0095294,tt0116514",0.0016596646,0.000302105,0.0033196441,0.009046032,0.00063656614,0.9162983,0.0018726418,0.021458779,0.018921718,0.0009353918,0.0026019944,0.00091187627,0.022035306,"GreaterEuropean,British"
nm0046518,Vitali Baganov,Vitali,Baganov,1952,\N,"actor,miscellaneous","tt1450324,tt0944835,tt0203259,tt0141842",0.0002508513,0.00010941411,0.00017063606,0.00039348588,0.017653862,0.007281899,0.94027364,0.020166334,0.0040157977,0.00012196368,0.00023512097,0.00858373,0.0007432206,"GreaterEuropean,EastEuropean"
nm1495350,Deanna Russo,Deanna,Russo,\N,\N,"actress,producer,director","tt2292621,tt10268488,tt1213404,tt0369179",0.00075161614,0.0010105742,0.0015655811,0.026702076,0.0052412148,0.111023374,0.010855702,0.0421618,0.12182031,0.021138981,0.0550517,0.5949174,0.0077596735,"GreaterEuropean,WestEuropean,Italian"
nm0424635,Brad Johnson,Brad,Johnson,1959,2022,"actor,soundtrack","tt0190524,tt0096794,tt0106081,tt0107819",0.0063395556,0.0031306534,0.012223793,0.012905015,0.0048314235,0.8549191,0.004025931,0.030701812,0.038295005,0.004369667,0.0065114186,0.004519473,0.017227137,"GreaterEuropean,British"
nm2791615,Adam Gregory,Adam,Gregory,1987,\N,"actor,cinematographer,producer","tt0203259,tt0092325,tt1225901,tt14300966",0.0006305121,0.00044648114,0.0012480819,0.0015003794,0.0023805571,0.86630297,0.011209366,0.0842379,0.017141012,0.0006533167,0.0035511556,0.00779344,0.002904923,"GreaterEuropean,British"
nm0575216,Derek Mears,Derek,Mears,1972,\N,"actor,stunts,visual_effects","tt0758746,tt8362852,tt1424381,tt0437086",0.0013793842,0.00080458383,0.0071660504,0.005263492,0.0013529684,0.9448683,0.007469318,0.014436913,0.00916052,0.002139327,0.0021085795,0.0012878763,0.0025627417,"GreaterEuropean,British"
nm0860947,Ulrich Thomsen,Ulrich,Thomsen,1963,\N,"actor,producer,director","tt0418455,tt0963178,tt0154420,tt0386342",7.929527e-05,0.0017008011,9.321941e-05,0.0003550048,0.0002083287,0.009935768,0.0026697635,0.0019305493,0.0040165847,0.1647138,0.0005841324,0.0041883257,0.8095244,"GreaterEuropean,WestEuropean,Nordic"
nm0931321,Michael C. Williams,Michael,C. Williams,1973,\N,"actor,writer,producer","tt0457275,tt0962711,tt0185937,tt3315210",0.027858445,0.010585149,0.010006517,0.008683365,0.0011002945,0.77406055,0.005476441,0.045508686,0.021410339,0.05436934,0.017259251,0.007292522,0.016389135,"GreaterEuropean,British"
nm1642105,April Matson,April,Matson,1981,\N,"actress,director,writer","tt7208450,tt7243420,tt7222210,tt0407441",0.013350319,0.0010233431,0.14591599,0.060839936,0.024706595,0.51777804,0.1490827,0.054940302,0.018526629,0.0017264461,0.0032766596,0.00067764067,0.008155539,"GreaterEuropean,British"
nm1717152,Jackson Rathbone,Jackson,Rathbone,1984,\N,"actor,producer,composer","tt4902790,tt6442686,tt21853596,tt1099212",0.015370152,0.014089868,0.065470085,0.043186262,0.0020228126,0.52835876,0.0036316663,0.18522261,0.04279094,0.00429562,0.07513542,0.012532141,0.007893673,"GreaterEuropean,British"
nm1904386,Cassandra Freeman,Cassandra,Freeman,1978,\N,"actress,writer","tt2027064,tt4288182,tt3322314,tt0454848",0.0042704,0.0026774881,0.019605065,0.0043082787,0.0037766127,0.75890857,0.004002481,0.055806387,0.033230744,0.027576743,0.057373215,0.019526929,0.008937022,"GreaterEuropean,British"
nm2834250,Natalie Hall,Natalie,Hall,1990,\N,"actress,soundtrack","tt0844441,tt3829920,tt0065272",0.008186395,0.0040755975,0.012359485,0.011753212,0.058785368,0.70031637,0.0070092436,0.07679203,0.051578943,0.0043436214,0.036679406,0.023986185,0.0041341214,"GreaterEuropean,British"
nm1635088,Philip Marlatt,Philip,Marlatt,\N,\N,"production_manager,producer,actor","tt1730704,tt1732514,tt6133132,tt2075328",0.0023781229,0.0013271378,0.0069678645,0.0023784118,0.0011245917,0.9170684,0.004049011,0.04136866,0.0096978,0.0016239434,0.006315804,0.0038894904,0.0018106726,"GreaterEuropean,British"
nm0394045,Tamara Hope,Tamara,Hope,1984,\N,actress,"tt0358135,tt2554274,tt0463850,tt0393529",0.020769818,0.52199125,0.004812063,0.060688708,0.008941236,0.27776933,0.004513595,0.022182945,0.006709557,0.015777178,0.024236616,0.007629276,0.023978433,"Asian,GreaterEastAsian,Japanese"
nm0001860,Alicia Witt,Alicia,Witt,1975,\N,"actress,soundtrack,music_department","tt0411061,tt0313737,tt0146336,tt0087182",0.0068019875,0.0033716015,0.0012814803,0.006222823,0.0021224653,0.8706083,0.0023447997,0.029993523,0.013099956,0.012352203,0.029202309,0.014125837,0.008472705,"GreaterEuropean,British"
nm0000323,Michael Caine,Michael,Caine,1933,\N,"actor,producer,soundtrack","tt0482571,tt0124315,tt0468569,tt0258068",0.005922023,0.002650816,0.0008791718,0.003198562,0.0016024305,0.7393721,0.01118392,0.061341546,0.03459256,0.006333926,0.02595864,0.10133684,0.0056274612,"GreaterEuropean,British"
nm2377903,Lucy Boynton,Lucy,Boynton,1994,\N,"actress,producer","tt3544112,tt3402236,tt0482546,tt1727824",0.0053262864,0.0011763531,0.0014741368,0.0054469747,0.00016689279,0.88438517,0.0022291762,0.015500629,0.017839473,0.000557188,0.0301551,0.035438802,0.0003038652,"GreaterEuropean,British"
nm3749211,Joselyn Hughes,Joselyn,Hughes,\N,\N,"miscellaneous,producer,writer","tt1430587,tt1060277,tt11957078,tt20056964",0.00548193,0.0018355257,0.012593003,0.003176976,0.00028218032,0.93753517,0.0008546834,0.01063086,0.018033376,0.001260756,0.006657814,0.0013052889,0.0003524001,"GreaterEuropean,British"
nm0509937,Judith Light,Judith,Light,1949,\N,"actress,soundtrack,producer","tt8721424,tt0086827,tt9764362,tt3502262",0.0020844343,0.0045335772,0.008435811,0.00026210083,0.00018223627,0.7438644,0.0009874796,0.14107372,0.026091088,0.029059337,0.03450166,0.008005995,0.0009182534,"GreaterEuropean,British"
nm0362429,Kadeem Hardison,Kadeem,Hardison,1965,\N,"actor,director,writer","tt0116147,tt0092339,tt0105812,tt0110971",0.0069364957,0.0014181047,0.10104525,0.042693745,0.0648346,0.6786835,0.0010155981,0.01694916,0.025590654,0.0063263937,0.018454205,0.015025546,0.02102666,"GreaterEuropean,British"
nm5561229,Brec Bassinger,Brec,Bassinger,1999,\N,"actress,producer,soundtrack","tt7292950,tt8722888,tt7329656,tt3596178",0.0011222363,0.001867313,0.023897827,0.123250455,0.005496661,0.54841894,0.0022615066,0.1803318,0.063860096,0.009667221,0.02007495,0.010560813,0.009190203,"GreaterEuropean,British"
nm0047487,Scott Bailey,Scott,Bailey,\N,\N,"actor,director,writer","tt0280474,tt5511582,tt0937403,tt2369702",0.0005604106,0.00022680413,0.00030023177,0.0006806279,0.0008541127,0.94869834,0.000566969,0.03154701,0.006096828,0.00028057338,0.0021345965,0.0077368235,0.00031663018,"GreaterEuropean,British"
nm2706992,Erich Bergen,Erich,Bergen,1985,\N,"actor,producer,director","tt0410975,tt1742044,tt0397442,tt3501074",0.00017282867,0.0008803904,0.0008855176,0.0059325225,0.005583548,0.055762842,0.06320871,0.5217743,0.03212795,0.21128193,0.003430111,0.0023564121,0.096602924,"GreaterEuropean,Jewish"
nm0185431,Jonny Coyne,Jonny,Coyne,\N,\N,actor,"tt10514222,tt1728102,tt0325703,tt1321870",0.006347572,0.00066680484,0.002908326,0.0041979626,0.0008041894,0.8892267,0.0014600314,0.016944923,0.027833408,0.0024715785,0.011074465,0.0309384,0.0051257294,"GreaterEuropean,British"
nm0000494,Robert Sean Leonard,Robert,Sean Leonard,1969,\N,"actor,soundtrack","tt0097165,tt0106226,tt0107616,tt0412142",0.003245326,0.0028169153,0.0012812478,0.0008159087,0.00038147115,0.9418017,0.0014296658,0.0062805912,0.028152993,0.00069303013,0.0074535087,0.00547097,0.00017676053,"GreaterEuropean,British"
nm2016091,Trey Songz,Trey,Songz,1984,\N,"music_artist,actor,composer","tt3721936,tt1647668,tt1093908,tt1572315",0.68457234,0.0032858795,0.002336495,0.0070820367,0.002066421,0.16867991,0.0066577303,0.023336807,0.029777776,0.0010236514,0.029767571,0.0070457933,0.034367524,"Asian,GreaterEastAsian,EastAsian"
nm0678931,David Pevsner,David,Pevsner,1958,\N,"actor,soundtrack,writer","tt1705113,tt2262073",0.00036497175,0.0013166151,0.00012917911,6.7962465e-05,0.00041546504,0.08593134,0.08876341,0.8040153,0.005980678,0.0034392453,0.0068741296,0.0020593922,0.0006424413,"GreaterEuropean,Jewish"
nm1020089,Sally Hawkins,Sally,Hawkins,1976,\N,"actress,writer,producer","tt5580390,tt3721954,tt1045670,tt2334873",0.0030914648,0.0008495688,0.0027283994,0.0076846485,0.005701655,0.9104744,0.00083608605,0.013300371,0.022798205,0.007377786,0.012214981,0.006532705,0.0064098034,"GreaterEuropean,British"
nm0005098,Chris Klein,Chris,Klein,1979,\N,"actor,soundtrack,producer","tt0277434,tt0433400,tt0126886,tt0163651",0.0051512974,0.0073513733,0.005297541,0.008774347,0.008537979,0.28945744,0.041178174,0.5105033,0.032918744,0.052279994,0.008295055,0.0051756506,0.025079185,"GreaterEuropean,Jewish"
nm0001758,Timothy Spall,Timothy,Spall,1957,\N,"actor,soundtrack,producer","tt2473794,tt0259711,tt0117589,tt0408236",0.011425562,0.014435203,0.001900456,0.0011282504,0.00045832625,0.8833834,0.001282716,0.04907613,0.01276652,0.004052168,0.009322942,0.0053022387,0.0054660547,"GreaterEuropean,British"
nm3679481,Adam Irigoyen,Adam,Irigoyen,1997,\N,"actor,assistant_director,producer","tt2402207,tt7713352,tt1661326,tt1936532",0.0012532218,0.00082246,0.0052778837,0.018700993,0.015702982,0.8665731,0.000553665,0.026070029,0.030199355,0.0005406998,0.0027160977,0.0024468226,0.029142559,"GreaterEuropean,British"
nm0000261,Karen Allen,Karen,Allen,1951,\N,"actress,soundtrack,director","tt0367882,tt0088172,tt0077975,tt0082971",0.004095546,0.003918146,0.0057691,0.01693651,0.0050505404,0.59167403,0.023127465,0.07325305,0.028993951,0.036143087,0.007260467,0.010070451,0.19370754,"GreaterEuropean,British"
nm0122716,Jere Burns,Jere,Burns,1954,\N,actor,"tt0996967,tt0231402,tt0109936,tt1489428",0.004615115,0.0021644633,0.020541681,0.012741973,0.0043756873,0.51641536,0.001372641,0.18618478,0.13694939,0.0119161615,0.080505736,0.0143241435,0.007892867,"GreaterEuropean,British"
nm2624602,Cameron Boyce,Cameron,Boyce,1999,2019,"actor,soundtrack,sound_department","tt8304608,tt8022928,tt2191701",0.003954079,0.00081690506,0.0053322776,0.008390326,0.0019523876,0.90530276,0.0018618392,0.025865205,0.012111436,0.0011276305,0.013456695,0.015912296,0.003916153,"GreaterEuropean,British"
nm0002076,Jason Flemyng,Jason,Flemyng,1966,\N,"actor,producer,soundtrack","tt0311429,tt0421715,tt0120735,tt0118956",0.0067866975,0.012595941,0.004909628,0.0053404504,0.0018864428,0.83240354,0.0052645076,0.05709691,0.018536313,0.0030448562,0.024019271,0.013149233,0.014966083,"GreaterEuropean,British"
nm0001745,Stellan Skarsgård,Stellan,Skarsgård,1951,\N,"actor,producer,soundtrack","tt0118607,tt1937390,tt2382009,tt0119217",6.708304e-05,0.0005546602,1.8010787e-05,4.6299152e-05,2.8035804e-05,0.0029339914,0.00015289194,0.0011974709,0.0005822776,0.001671612,0.00018033553,0.0016545622,0.9909128,"GreaterEuropean,WestEuropean,Nordic"
nm0702945,Simon Quarterman,Simon,Quarterman,\N,\N,"actor,producer","tt0475784,tt3868848,tt1560985",0.00039141296,0.0005380792,0.00020349992,0.0004779652,0.0013322128,0.507609,0.0057415506,0.4477795,0.015254702,0.015729867,0.0018505614,0.0018734637,0.0012182313,"GreaterEuropean,British"
nm0322513,Iain Glen,Iain,Glen,1961,\N,"actor,soundtrack,producer","tt10370380,tt6954652,tt6859806,tt0944947",0.0004616053,0.0014532661,0.00052062725,0.0020867793,0.00072756363,0.80725855,0.002386503,0.15061826,0.021710321,0.00091516814,0.0029172795,0.0036692081,0.0052747936,"GreaterEuropean,British"
nm0816435,Ozman Sirgood,Ozman,Sirgood,1957,\N,"actor,writer,producer","tt1018501,tt0302640,tt4320258,tt3417316",0.000306221,7.1867435e-05,0.0020663503,0.0018514644,0.13315395,0.018315252,0.016777223,0.8136878,0.009861019,0.00017396572,0.0010293676,0.0026727647,3.269589e-05,"GreaterEuropean,Jewish"
nm2027060,Joan Lauckner,Joan,Lauckner,\N,\N,actress,"tt0477415,tt0466669,tt1976010",0.0030899341,0.0051416014,0.0020393566,0.009191448,0.004628737,0.29974315,0.006153463,0.26489368,0.14638184,0.16565894,0.012466893,0.011314332,0.06929657,"GreaterEuropean,British"
nm0133899,Guillaume Canet,Guillaume,Canet,1973,\N,"actor,writer,director","tt1440232,tt0424205,tt0364517,tt0362225",0.00026114468,0.00027228007,0.0007492957,0.0016129147,0.00034316067,0.011456027,0.00010478828,0.0034344129,0.9678679,0.0005800128,0.004756161,0.008257001,0.00030477642,"GreaterEuropean,WestEuropean,French"
nm0278026,Cameron Finley,Cameron,Finley,1987,\N,"actor,soundtrack","tt0119313,tt0096542,tt0119509,tt0108550",0.001908561,0.00041716846,0.0016154335,0.002631962,0.000772644,0.9487461,0.0006324705,0.024166154,0.0062232213,0.0005383405,0.0067542605,0.004645169,0.0009484633,"GreaterEuropean,British"
nm0725091,Deon Richmond,Deon,Richmond,1978,\N,"actor,producer,director","tt0134084,tt0086687,tt0277371,tt0422401",0.006666688,0.01463277,0.005248506,0.0038793804,0.0015512727,0.8057351,0.0038293386,0.10232276,0.0318331,0.0039337263,0.009331322,0.009187171,0.0018487968,"GreaterEuropean,British"
nm2811944,Josh Bowman,Josh,Bowman,1988,\N,"actor,producer,director","tt1837642,tt11579170,tt4447108,tt0436992",0.002410648,0.012611822,0.0037182276,0.0013054099,0.0024879032,0.58452046,0.024517648,0.32491532,0.018150307,0.017154528,0.0028643676,0.0050228657,0.00032045224,"GreaterEuropean,British"
nm0000098,Jennifer Aniston,Jennifer,Aniston,1969,\N,"actress,producer,soundtrack","tt3442006,tt0279113,tt0108778,tt1723121",0.008936921,0.0060775294,0.009957894,0.0027948704,0.018929962,0.646933,0.0027504116,0.13070883,0.03118299,0.0006853071,0.06607017,0.07221481,0.002757361,"GreaterEuropean,British"
nm0217252,Gabriel Dell Jr.,Gabriel,Dell Jr.,1967,\N,"actor,miscellaneous,producer","tt6142992,tt0137094,tt2236182,tt0842926",0.0010614693,0.0032501363,0.0004046581,0.0012337285,0.00013640802,0.013120284,0.00041298528,0.006712971,0.85429484,0.0012230773,0.099875584,0.017751269,0.0005226058,"GreaterEuropean,WestEuropean,French"
